Dataset Mode,Feature,Value,Count,Percent
secondary_screen_ic50,moa,"Abl kinase inhibitor, src inhibitor, VEGFR inhibitor",167,0.04693859195466912
secondary_screen_ic50,moa,PERK inhibitor,166,0.046657522541766916
secondary_screen_ic50,moa,"apoptosis stimulant, NFkB pathway inhibitor",165,0.04637645312886471
secondary_screen_ic50,moa,antiviral,163,0.04581431430306028
secondary_screen_ic50,moa,"immunosuppressant, protein synthesis inhibitor, purine antagonist",162,0.04553324489015807
secondary_screen_ic50,moa,thyrotropin releasing hormone receptor agonist,161,0.045252175477255865
secondary_screen_ic50,moa,calmodulin antagonist,160,0.04497110606435365
secondary_screen_ic50,moa,renin inhibitor,160,0.04497110606435365
secondary_screen_ic50,moa,AP inhibitor,159,0.044690036651451444
secondary_screen_ic50,moa,CCK receptor agonist,159,0.044690036651451444
secondary_screen_ic50,moa,antimalarial agent,156,0.04384682841274481
secondary_screen_ic50,moa,GGTase inhibitor,149,0.041879342522429336
secondary_screen_ic50,moa,Procollagen C-Endopeptidase Inhibitors,148,0.04159827310952713
secondary_screen_ic50,moa,dehydrogenase inhibitor,145,0.0407550648708205
secondary_screen_ic50,moa,sphingosine kinase inhibitor,145,0.0407550648708205
secondary_screen_ic50,moa,osmosis stimulant,141,0.039630787219211656
secondary_screen_ic50,moa,antispasmodic,140,0.03934971780630945
secondary_screen_ic50,moa,"cyclooxygenase inhibitor, FAAH inhibitor, TRPV antagonist",134,0.037663301328896184
secondary_screen_ic50,moa,microsomal trigylceride transfer protein inhibitor,126,0.035414746025678505
secondary_screen_ic50,moa,"electrolyte reabsorption inhibitor, thromboxane receptor antagonist",125,0.03513367661277629
secondary_screen_ic50,moa,melanin inhibitor,124,0.03485260719987408
secondary_screen_ic50,moa,TRPV agonist,124,0.03485260719987408
secondary_screen_ic50,moa,"adenosine receptor agonist, cAMP stimulant",123,0.03457153778697187
secondary_screen_ic50,moa,anti-inflammatory agent,119,0.03344726013536303
secondary_screen_ic50,moa,bacterial 30S ribosomal subunit inhibitor,115,0.03232298248375419
secondary_screen_ic50,moa,dopamine reuptake inhibitor,115,0.03232298248375419
secondary_screen_ic50,moa,sodium/chloride cotransporter inhibitor,115,0.03232298248375419
secondary_screen_ic50,moa,ribosomal protein inhibitor,114,0.032041913070851975
secondary_screen_ic50,moa,glutamate inhibitor,109,0.03063656600634093
secondary_screen_ic50,moa,GK0582 inhibitor,106,0.029793357767634296
secondary_screen_ic50,moa,interleukin inhibitor,106,0.029793357767634296
secondary_screen_ic50,moa,casein kinase inhibitor,105,0.029512288354732085
secondary_screen_ic50,moa,CFTR channel antagonist,102,0.028669080116025456
secondary_screen_ic50,moa,prostanoid receptor agonist,101,0.028388010703123242
secondary_screen_ic50,moa,"ATPase inhibitor, gastrin inhibitor",101,0.028388010703123242
secondary_screen_ic50,moa,structural glycoprotein antagonist,98,0.027544802464416613
secondary_screen_ic50,moa,anxiolytic,97,0.027263733051514402
secondary_screen_ic50,moa,lipoxygenase inhibitor,96,0.026982663638612195
secondary_screen_ic50,moa,tryptophan hydroxylase inhibitor,91,0.02557731657410114
secondary_screen_ic50,moa,benzodiazepine receptor ligand,90,0.02529624716119893
secondary_screen_ic50,moa,HIV attachment inhibitor,89,0.025015177748296723
secondary_screen_ic50,moa,aromatase inhibitor,86,0.02417196950959009
secondary_screen_ic50,moa,glutamate receptor agonist,86,0.02417196950959009
secondary_screen_ic50,moa,"cyclooxygenase inhibitor, PPAR receptor agonist",84,0.02360983068378567
secondary_screen_ic50,moa,acetylcholine release enhancer,83,0.023328761270883458
secondary_screen_ic50,moa,GABA uptake inhibitor,80,0.022485553032176826
secondary_screen_ic50,moa,atherosclerosis formation inhibitor,80,0.022485553032176826
secondary_screen_ic50,moa,"FGFR inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor",78,0.021923414206372404
secondary_screen_ic50,moa,"GABA receptor antagonist, TP53 activator",77,0.021642344793470197
secondary_screen_ic50,moa,"hedgehog pathway inhibitor, smoothened receptor antagonist",72,0.020236997728959143
secondary_screen_ic50,moa,dopamine synthesis inhibitor,70,0.019674858903154725
secondary_screen_ic50,moa,cholinesterase inhibitor,65,0.01826951183864367
secondary_screen_ic50,moa,DNA damage inducer,62,0.01742630359993704
secondary_screen_ic50,moa,"NAD precursor, vitamin B",62,0.01742630359993704
secondary_screen_ic50,moa,toll-like receptor antagonist,61,0.01714523418703483
secondary_screen_ic50,moa,"FLT3 inhibitor, tyrosine kinase inhibitor",58,0.0163020259483282
secondary_screen_ic50,moa,"estrogen receptor antagonist, progesterone receptor agonist",56,0.015739887122523777
secondary_screen_ic50,moa,smoothened receptor antagonist,56,0.015739887122523777
secondary_screen_ic50,moa,vitamin B,56,0.015739887122523777
secondary_screen_ic50,moa,"estrogen receptor agonist, estrogenic hormone",48,0.013491331819306097
secondary_screen_ic50,moa,serotonin receptor partial agonist,48,0.013491331819306097
secondary_screen_ic50,moa,leukotriene synthesis inhibitor,48,0.013491331819306097
secondary_screen_ic50,moa,"bone resorption inhibitor, osteoclast inhibitor",47,0.013210262406403885
secondary_screen_ic50,moa,"apoptosis stimulant, retinoid receptor agonist",47,0.013210262406403885
secondary_screen_ic50,moa,MAP kinase activator,46,0.012929192993501676
secondary_screen_ic50,moa,electron acceptor,44,0.012367054167697254
secondary_screen_ic50,moa,hypoxia inducible factor prolyl hydroxylase inhibitor,44,0.012367054167697254
secondary_screen_ic50,moa,monoacylglucerol lipase inhibitor,42,0.011804915341892834
secondary_screen_ic50,moa,NFkB pathway modulator,42,0.011804915341892834
secondary_screen_ic50,moa,"cytochrome P450 inhibitor, imidazoline receptor ligand",40,0.011242776516088413
secondary_screen_ic50,moa,"glucocorticoid receptor agonist, immunosuppressant",38,0.010680637690283993
secondary_screen_ic50,moa,progesterone receptor antagonist,37,0.010399568277381782
secondary_screen_ic50,moa,CCK receptor antagonist,37,0.010399568277381782
secondary_screen_ic50,moa,guanylate cyclase stimulant,36,0.010118498864479571
secondary_screen_ic50,moa,vitamin K antagonist,35,0.009837429451577362
secondary_screen_ic50,moa,dopamine receptor agonist,33,0.00927529062577294
secondary_screen_ic50,moa,adenylyl cyclase activator,32,0.00899422121287073
secondary_screen_ic50,moa,cholinesterase reactivator,32,0.00899422121287073
secondary_screen_ic50,moa,calcium channel modulator,32,0.00899422121287073
secondary_screen_ic50,moa,hydantoin antiepileptic,32,0.00899422121287073
secondary_screen_ic50,moa,"FLT3 inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor",29,0.0081510129741641
secondary_screen_ic50,moa,cytidine deaminase inhibitor,28,0.007869943561261888
secondary_screen_ic50,moa,"AKT inhibitor, mTOR inhibitor",27,0.0075888741483596785
secondary_screen_ic50,moa,enkephalinase inhibitor,27,0.0075888741483596785
secondary_screen_ic50,moa,glutathione transferase inhibitor,26,0.007307804735457469
secondary_screen_ic50,moa,bacterial DNA inhibitor,26,0.007307804735457469
secondary_screen_ic50,moa,carnitine palmitoyltransferase inhibitor,26,0.007307804735457469
secondary_screen_ic50,moa,growth factor receptor inhibitor,25,0.007026735322555258
secondary_screen_ic50,moa,beta-secretase inhibitor,24,0.006745665909653049
secondary_screen_ic50,moa,purinergic receptor antagonist,24,0.006745665909653049
secondary_screen_ic50,moa,"estrogen receptor agonist, glucocorticoid receptor antagonist, progesterone receptor agonist, progesterone receptor antagonist",23,0.006464596496750838
secondary_screen_ic50,moa,leukotriene receptor antagonist,22,0.006183527083848627
secondary_screen_ic50,moa,"acetylcholine receptor agonist, benzodiazepine receptor agonist",21,0.005902457670946417
secondary_screen_ic50,moa,aryl hydrocarbon receptor antagonist,20,0.005621388258044206
secondary_screen_ic50,moa,pulmonary surfactant,20,0.005621388258044206
secondary_screen_ic50,moa,"angiogenesis inhibitor, tumor necrosis factor production inhibitor",20,0.005621388258044206
secondary_screen_ic50,moa,Hec1 inhibitor,19,0.0053403188451419965
secondary_screen_ic50,moa,Ras GTPase inhibitor,19,0.0053403188451419965
secondary_screen_ic50,moa,hepatocyte function enhancer,19,0.0053403188451419965
secondary_screen_ic50,moa,orexin receptor antagonist,18,0.005059249432239786
secondary_screen_ic50,moa,urokinase inhibitor,18,0.005059249432239786
secondary_screen_ic50,moa,"casein kinase inhibitor, mTOR inhibitor, PI3K inhibitor",17,0.004778180019337576
secondary_screen_ic50,moa,"TGF beta receptor inhibitor, p38 MAPK inhibitor",17,0.004778180019337576
secondary_screen_ic50,moa,penicillin binding protein inhibitor,17,0.004778180019337576
secondary_screen_ic50,moa,glucocorticoid receptor antagonist,17,0.004778180019337576
secondary_screen_ic50,moa,PKA activator,16,0.004497110606435365
secondary_screen_ic50,moa,"serotonin receptor agonist, serotonin receptor antagonist",15,0.004216041193533155
secondary_screen_ic50,moa,nematocide,15,0.004216041193533155
secondary_screen_ic50,moa,platelet aggregation inhibitor,14,0.003934971780630944
secondary_screen_ic50,moa,"cannabinoid receptor agonist, glucose dependent insulinotropic receptor agonist, potassium channel blocker, PPAR receptor agonist",13,0.0036539023677287343
secondary_screen_ic50,moa,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, src inhibitor",13,0.0036539023677287343
secondary_screen_ic50,moa,"metalloproteinase inhibitor, EGFR inhibitor",12,0.0033728329548265244
secondary_screen_ic50,moa,phosphorylase inhibitor,12,0.0033728329548265244
secondary_screen_ic50,moa,cathepsin inhibitor,11,0.0030917635419243136
secondary_screen_ic50,moa,"norepinephrine reputake inhibitor, tricyclic antidepressant",11,0.0030917635419243136
secondary_screen_ic50,moa,"HIV integrase inhibitor, lipoxygenase inhibitor, nitric oxide production inhibitor, tumor necrosis factor production inhibitor",10,0.002810694129022103
secondary_screen_ic50,moa,cysteine peptidase inhibitor,10,0.002810694129022103
secondary_screen_ic50,moa,"adrenergic receptor antagonist, prolactin inhibitor",9,0.002529624716119893
secondary_screen_ic50,moa,hydroxyphenylpyruvate dioxygenase inhibitor,9,0.002529624716119893
secondary_screen_ic50,moa,gamma secretase inhibitor,9,0.002529624716119893
secondary_screen_ic50,moa,androgen biosynthesis inhibitor,7,0.001967485890315472
secondary_screen_ic50,moa,thiazide diuretic,7,0.001967485890315472
secondary_screen_ic50,moa,"nitric oxide donor, potassium channel activator",7,0.001967485890315472
secondary_screen_ic50,moa,"DNA synthesis inhibitor, thymidylate synthase inhibitor",6,0.0016864164774132622
secondary_screen_ic50,moa,antineoplastic agent,6,0.0016864164774132622
secondary_screen_ic50,moa,LXR agonist,6,0.0016864164774132622
secondary_screen_ic50,moa,radical formation stimulant,6,0.0016864164774132622
secondary_screen_ic50,moa,tyrosinase inhibitor,6,0.0016864164774132622
secondary_screen_ic50,moa,muscle relaxant,5,0.0014053470645110516
secondary_screen_ic50,moa,"glutamate inhibitor, macrophage migration inhibiting factor inhibitor",5,0.0014053470645110516
secondary_screen_ic50,moa,insulin secretagogue,4,0.0011242776516088412
secondary_screen_ic50,moa,dopamine-norepinephrine reuptake inhibitor,3,0.0008432082387066311
secondary_screen_ic50,moa,norepinephrine reuptake inhibitor,3,0.0008432082387066311
secondary_screen_ic50,moa,protein phosphatase inhibitor,3,0.0008432082387066311
secondary_screen_ic50,moa,CFTR channel agonist,3,0.0008432082387066311
secondary_screen_ic50,moa,antitussive,3,0.0008432082387066311
secondary_screen_ic50,moa,histamine receptor agonist,3,0.0008432082387066311
secondary_screen_ic50,moa,anticonvulsant,3,0.0008432082387066311
secondary_screen_ic50,moa,thyroid hormone receptor agonist,2,0.0005621388258044206
secondary_screen_ic50,moa,solute carrier family member inhibitor,2,0.0005621388258044206
secondary_screen_ic50,moa,"potassium channel blocker, sodium channel blocker",2,0.0005621388258044206
secondary_screen_ic50,moa,macrophage migration inhibiting factor inhibitor,2,0.0005621388258044206
secondary_screen_ic50,moa,L-type calcium channel activator,2,0.0005621388258044206
secondary_screen_ic50,moa,gamma hydroxybutyric acid ligand,2,0.0005621388258044206
secondary_screen_ic50,moa,beta amyloid protein neurotoxicity inhibitor,2,0.0005621388258044206
secondary_screen_ic50,moa,"interferon inducer, toll-like receptor agonist",2,0.0005621388258044206
secondary_screen_ic50,moa,sodium/potassium/chloride transporter inhibitor,2,0.0005621388258044206
secondary_screen_ic50,moa,neuraminidase inhibitor,2,0.0005621388258044206
secondary_screen_ic50,moa,phosphate antagonist,2,0.0005621388258044206
secondary_screen_ic50,moa,chloride channel blocker,1,0.0002810694129022103
secondary_screen_ic50,moa,opioid receptor modulator,1,0.0002810694129022103
secondary_screen_ic50,moa,calcitonin antagonist,1,0.0002810694129022103
secondary_screen_ic50,moa,dihydropyrimidine dehydrogenase inhibitor,1,0.0002810694129022103
secondary_screen_ic50,moa,"DNA synthesis inhibitor, microtubule inhibitor",1,0.0002810694129022103
secondary_screen_ic50,moa,folate receptor ligand,1,0.0002810694129022103
secondary_screen_ic50,moa,Wnt pathway inhibitor,1,0.0002810694129022103
secondary_screen_ic50,moa,PABA antagonist,1,0.0002810694129022103
secondary_screen_ic50,moa,contraceptive agent,1,0.0002810694129022103
secondary_screen_ic50,target,Unknown,60456,16.992332426416027
secondary_screen_ic50,target,MTOR,6501,1.8272322532772693
secondary_screen_ic50,target,HSP90AA1,4858,1.3654352078789378
secondary_screen_ic50,target,EGFR,4401,1.2369864861826276
secondary_screen_ic50,target,TUBB,3455,0.9710948215771367
secondary_screen_ic50,target,TOP2A,3333,0.9368043532030671
secondary_screen_ic50,target,TOP1,3259,0.9160052166483034
secondary_screen_ic50,target,BCL2,2912,0.8184741303712365
secondary_screen_ic50,target,"EGFR, ERBB2",2327,0.6540485238234435
secondary_screen_ic50,target,"TOP2A, TOP2B",2286,0.6425246778944528
secondary_screen_ic50,target,KIF11,2274,0.6391518449396263
secondary_screen_ic50,target,"MAP2K1, MAP2K2",2201,0.618633777797765
secondary_screen_ic50,target,"AURKA, AURKB, AURKC",2198,0.6177905695590583
secondary_screen_ic50,target,"AKT1, AKT2, AKT3",2194,0.6166662919074495
secondary_screen_ic50,target,PLK1,2079,0.5843433094236953
secondary_screen_ic50,target,ATP1A1,2048,0.5756301576237267
secondary_screen_ic50,target,"EGFR, ERBB2, ERBB4",1943,0.5461178692689946
secondary_screen_ic50,target,MAP2K1,1840,0.517167719740067
secondary_screen_ic50,target,HDAC1,1835,0.5157623726755559
secondary_screen_ic50,target,XPO1,1833,0.5152002338497516
secondary_screen_ic50,target,MET,1819,0.5112652620691206
secondary_screen_ic50,target,"HDAC1, HDAC2, HDAC3, HDAC4, HDAC5, HDAC6, HDAC7, HDAC8, HDAC9",1792,0.5036763879207609
secondary_screen_ic50,target,STAT3,1742,0.4896229172756504
secondary_screen_ic50,target,TYMS,1652,0.4643266701144515
secondary_screen_ic50,target,CHEK1,1530,0.4300362017403818
secondary_screen_ic50,target,AURKA,1502,0.42216625817911996
secondary_screen_ic50,target,"IMPDH1, IMPDH2",1398,0.39293503923729006
secondary_screen_ic50,target,ERBB2,1357,0.3814111933082994
secondary_screen_ic50,target,NR3C1,1315,0.3696062779664066
secondary_screen_ic50,target,"MTOR, PIK3CA, PIK3CB, PIK3CD, PIK3CG",1257,0.3533042520180784
secondary_screen_ic50,target,NAMPT,1251,0.3516178355406651
secondary_screen_ic50,target,RPL3,1235,0.3471207249342298
secondary_screen_ic50,target,IKBKB,1231,0.3459964472826209
secondary_screen_ic50,target,"MTOR, PIK3CA",1211,0.3403750590245767
secondary_screen_ic50,target,VDR,1181,0.3319429766375104
secondary_screen_ic50,target,GSK3B,1180,0.3316619072246082
secondary_screen_ic50,target,"PIK3CA, PIK3CB, PIK3CD, PIK3CG",1120,0.3147977424504756
secondary_screen_ic50,target,HMGCR,1106,0.31086277066984463
secondary_screen_ic50,target,"AURKA, AURKB",1099,0.30889528477952916
secondary_screen_ic50,target,BRAF,1089,0.3060845906505071
secondary_screen_ic50,target,AURKB,1063,0.2987767859150496
secondary_screen_ic50,target,"TOP1, TOP1MT",1054,0.2962471611989297
secondary_screen_ic50,target,WEE1,1028,0.28893935646347224
secondary_screen_ic50,target,"CDK4, CDK6",1003,0.281912621140917
secondary_screen_ic50,target,DHODH,999,0.28078834348930815
secondary_screen_ic50,target,PGR,964,0.27095091403773075
secondary_screen_ic50,target,ESR1,963,0.2706698446248285
secondary_screen_ic50,target,MDM2,942,0.26476738695388213
secondary_screen_ic50,target,"NHP2L1, RPL10L, RPL11, RPL13A, RPL15, RPL19, RPL23, RPL23A, RPL26L1, RPL3, RPL37, RPL8, RSL24D1",924,0.25970813752164235
secondary_screen_ic50,target,"PSMA1, PSMA2, PSMA3, PSMA4, PSMA5, PSMA6, PSMA7, PSMA8, PSMB1, PSMB10, PSMB11, PSMB2, PSMB3, PSMB4, PSMB5, PSMB6, PSMB7, PSMB8, PSMB9",919,0.25830279045713134
secondary_screen_ic50,target,"TUBA1A, TUBA1B, TUBA1C, TUBA3C, TUBA3D, TUBA3E, TUBA4A, TUBB, TUBB1, TUBB2A, TUBB2B, TUBB3, TUBB4A, TUBB4B, TUBB6, TUBB8",908,0.255211026915207
secondary_screen_ic50,target,"CHEK1, CHEK2",908,0.255211026915207
