Value,Count,Percent
SB-216641,403,0.11327097339959076
IKK-2-inhibitor-V,403,0.11327097339959076
voreloxin,402,0.11298990398668855
MEK162,402,0.11298990398668855
oprozomib,402,0.11298990398668855
7-hydroxystaurosporine,402,0.11298990398668855
SB-431542,402,0.11298990398668855
R306465,402,0.11298990398668855
CCT137690,401,0.11270883457378635
ouabain,401,0.11270883457378635
GSK2126458,401,0.11270883457378635
GSK461364,400,0.11242776516088412
PLX-4720,400,0.11242776516088412
polydatin,400,0.11242776516088412
cediranib,400,0.11242776516088412
SNX-5422,400,0.11242776516088412
CMPD-1,398,0.11186562633507971
SRT1720,398,0.11186562633507971
TAK-733,398,0.11186562633507971
MPI-0479605,398,0.11186562633507971
lestaurtinib,397,0.1115845569221775
A61603,397,0.1115845569221775
GSK1070916,397,0.1115845569221775
dovitinib,396,0.1113034875092753
SKF-96365,396,0.1113034875092753
dioscin,396,0.1113034875092753
tipifarnib,395,0.11102241809637307
taltobulin,394,0.11074134868347087
diclazuril,393,0.11046027927056866
oncrasin-1,393,0.11046027927056866
eplerenone,392,0.11017920985766645
spiradoline,390,0.10961707103186204
chlormidazole,390,0.10961707103186204
AZ960,389,0.10933600161895982
GW-583340,389,0.10933600161895982
WYE-354,388,0.10905493220605761
SR-33805,388,0.10905493220605761
valnemulin,388,0.10905493220605761
CGP-52411,388,0.10905493220605761
NSC-3852,388,0.10905493220605761
AZD2858,387,0.1087738627931554
1-naphthyl-PP1,387,0.1087738627931554
tetramethylthiuram-monosulfide,386,0.1084927933802532
LY2183240,386,0.1084927933802532
R547,386,0.1084927933802532
dexrazoxane,385,0.10821172396735099
colchicine,385,0.10821172396735099
brivaracetam,385,0.10821172396735099
RITA,385,0.10821172396735099
CH5132799,385,0.10821172396735099
PI-103,384,0.10793065455444878
temsirolimus,384,0.10793065455444878
niclosamide,384,0.10793065455444878
parthenolide-(-),383,0.10764958514154654
metatinib,382,0.10736851572864434
mevastatin,382,0.10736851572864434
chloroxine,382,0.10736851572864434
AMG900,382,0.10736851572864434
alectinib,382,0.10736851572864434
gemcitabine,382,0.10736851572864434
DCEBIO,382,0.10736851572864434
etoposide,381,0.10708744631574213
decitabine,381,0.10708744631574213
MGCD-265,381,0.10708744631574213
aphidicolin,380,0.10680637690283992
tranilast,380,0.10680637690283992
methoxyflurane,379,0.10652530748993773
parthenolide,379,0.10652530748993773
LCL-161,379,0.10652530748993773
teriflunomide,378,0.1062442380770355
licochalcone-a,377,0.10596316866413329
AT-9283,377,0.10596316866413329
dianhydrogalactitol,377,0.10596316866413329
fdcyd,376,0.10568209925123108
methiazole,376,0.10568209925123108
MK-8745,376,0.10568209925123108
CP-724714,375,0.10540102983832887
NSC-632839,375,0.10540102983832887
indoprofen,375,0.10540102983832887
inosine,374,0.10511996042542666
azilsartan,374,0.10511996042542666
tremorine,374,0.10511996042542666
oxyphencyclimine,374,0.10511996042542666
broxaldine,374,0.10511996042542666
amfenac,374,0.10511996042542666
TMC-353121,374,0.10511996042542666
BIBR-1532,373,0.10483889101252446
D-64131,373,0.10483889101252446
WZ8040,371,0.10427675218672003
KD025,371,0.10427675218672003
"CP-945,598",370,0.10399568277381782
semaxanib,370,0.10399568277381782
Ro-9187,369,0.10371461336091561
baricitinib,369,0.10371461336091561
pardoprunox,368,0.1034335439480134
NMS-1286937,368,0.1034335439480134
GDC-0941,368,0.1034335439480134
berberine,367,0.10315247453511119
difluprednate,367,0.10315247453511119
FR-139317,367,0.10315247453511119
indisulam,367,0.10315247453511119
hypoestoxide,366,0.10287140512220898
benzethonium,366,0.10287140512220898
XL388,366,0.10287140512220898
epothilone-d,365,0.10259033570930677
VLX600,364,0.10230926629640456
asymmetrical-dimethylarginine,364,0.10230926629640456
genipin,363,0.10202819688350236
dapivirine,362,0.10174712747060015
tideglusib,362,0.10174712747060015
Ro-4987655,361,0.10146605805769791
broxyquinoline,361,0.10146605805769791
camptothecin,360,0.10118498864479572
gefitinib,360,0.10118498864479572
brigatinib,360,0.10118498864479572
merimepodib,359,0.10090391923189351
