Value,Count,Percent
sodium-stibogluconate,453,0.06563391056401698
bis(maltolato)oxovanadium(IV),453,0.06563391056401698
zaleplon,453,0.06563391056401698
8-hydroxy-PIPAT,453,0.06563391056401698
balapiravir,453,0.06563391056401698
dienogest,453,0.06563391056401698
AZ3146,453,0.06563391056401698
AMG458,453,0.06563391056401698
RKI-1447,453,0.06563391056401698
AZD8055,453,0.06563391056401698
hydroxyurea,453,0.06563391056401698
voreloxin,453,0.06563391056401698
teriflunomide,453,0.06563391056401698
JTE-607,453,0.06563391056401698
XL888,453,0.06563391056401698
telatinib,453,0.06563391056401698
PP-1,453,0.06563391056401698
evacetrapib,453,0.06563391056401698
tiotidine,453,0.06563391056401698
AZD5438,453,0.06563391056401698
TG-100713,452,0.06548902334422885
isopropyl-myristate,452,0.06548902334422885
paliperidone,452,0.06548902334422885
KX2-391,452,0.06548902334422885
oxaliplatin,452,0.06548902334422885
CCMI,452,0.06548902334422885
tofogliflozin,452,0.06548902334422885
carboxyamidotriazole,452,0.06548902334422885
chlorquinaldol,452,0.06548902334422885
PF-477736,452,0.06548902334422885
VU0364770,452,0.06548902334422885
RN-1734,452,0.06548902334422885
cariporide,452,0.06548902334422885
saxagliptin,452,0.06548902334422885
GW-842166,452,0.06548902334422885
betamethasone-dipropionate,452,0.06548902334422885
etoposide-phosphate,452,0.06548902334422885
SB-200646,452,0.06548902334422885
BMS-986020,452,0.06548902334422885
amfenac,452,0.06548902334422885
FR-139317,452,0.06548902334422885
Ro-90-7501,451,0.06534413612444073
cefdinir,451,0.06534413612444073
levocetirizine,451,0.06534413612444073
KI-16425,451,0.06534413612444073
AZD2461,451,0.06534413612444073
primaquine,451,0.06534413612444073
hyoscyamine,451,0.06534413612444073
PF-03814735,451,0.06534413612444073
SC-144,451,0.06534413612444073
1-azakenpaullone,451,0.06534413612444073
novobiocin,451,0.06534413612444073
clotrimazole,451,0.06534413612444073
golgicide-a,451,0.06534413612444073
CX-5461,451,0.06534413612444073
atipamezole,451,0.06534413612444073
ZM-306416,451,0.06534413612444073
VS-4718,451,0.06534413612444073
FLI-06,451,0.06534413612444073
ziprasidone,451,0.06534413612444073
ZK-93426,451,0.06534413612444073
nintedanib,451,0.06534413612444073
RS-16566,451,0.06534413612444073
tetrahydrouridine,450,0.06519924890465262
indiplon,450,0.06519924890465262
lenalidomide,450,0.06519924890465262
cabozantinib,450,0.06519924890465262
cilostamide,450,0.06519924890465262
desonide,450,0.06519924890465262
mercaptopurine,450,0.06519924890465262
bekanamycin,450,0.06519924890465262
benzyldimethylhexadecylammonium,450,0.06519924890465262
dapivirine,450,0.06519924890465262
AP26113,450,0.06519924890465262
P22077,450,0.06519924890465262
NVP-BVU972,450,0.06519924890465262
captamine,450,0.06519924890465262
OSI-930,449,0.0650543616848645
ethacridine-lactate-monohydrate,449,0.0650543616848645
AZD2858,449,0.0650543616848645
CGP-52411,449,0.0650543616848645
carmustine,449,0.0650543616848645
bosutinib,449,0.0650543616848645
acipimox,449,0.0650543616848645
halobetasol-propionate,449,0.0650543616848645
GSK-3-inhibitor-IX,449,0.0650543616848645
SR-57227A,449,0.0650543616848645
VX-702,449,0.0650543616848645
CNX-774,449,0.0650543616848645
ribitol,449,0.0650543616848645
WHI-P154,449,0.0650543616848645
barasertib-HQPA,448,0.06490947446507637
ftorafur,448,0.06490947446507637
"2,3-DCPE",448,0.06490947446507637
WZ-4002,448,0.06490947446507637
secnidazole,448,0.06490947446507637
ingenol-mebutate,448,0.06490947446507637
birinapant,448,0.06490947446507637
trichostatin-a,448,0.06490947446507637
trapidil,448,0.06490947446507637
K-858,448,0.06490947446507637
erteberel,448,0.06490947446507637
diphenyleneiodonium,448,0.06490947446507637
tacrolimus,448,0.06490947446507637
JQ1-(+),448,0.06490947446507637
deferasirox,447,0.06476458724528827
A-674563,447,0.06476458724528827
pilaralisib,447,0.06476458724528827
azathioprine,447,0.06476458724528827
