Value,Count,Percent
renin inhibitor,160,0.04497110606435365
AP inhibitor,159,0.044690036651451444
CCK receptor agonist,159,0.044690036651451444
antimalarial agent,156,0.04384682841274481
GGTase inhibitor,149,0.041879342522429336
Procollagen C-Endopeptidase Inhibitors,148,0.04159827310952713
dehydrogenase inhibitor,145,0.0407550648708205
sphingosine kinase inhibitor,145,0.0407550648708205
osmosis stimulant,141,0.039630787219211656
antispasmodic,140,0.03934971780630945
"cyclooxygenase inhibitor, FAAH inhibitor, TRPV antagonist",134,0.037663301328896184
microsomal trigylceride transfer protein inhibitor,126,0.035414746025678505
"electrolyte reabsorption inhibitor, thromboxane receptor antagonist",125,0.03513367661277629
melanin inhibitor,124,0.03485260719987408
TRPV agonist,124,0.03485260719987408
"adenosine receptor agonist, cAMP stimulant",123,0.03457153778697187
anti-inflammatory agent,119,0.03344726013536303
bacterial 30S ribosomal subunit inhibitor,115,0.03232298248375419
dopamine reuptake inhibitor,115,0.03232298248375419
sodium/chloride cotransporter inhibitor,115,0.03232298248375419
ribosomal protein inhibitor,114,0.032041913070851975
glutamate inhibitor,109,0.03063656600634093
GK0582 inhibitor,106,0.029793357767634296
interleukin inhibitor,106,0.029793357767634296
casein kinase inhibitor,105,0.029512288354732085
CFTR channel antagonist,102,0.028669080116025456
prostanoid receptor agonist,101,0.028388010703123242
"ATPase inhibitor, gastrin inhibitor",101,0.028388010703123242
structural glycoprotein antagonist,98,0.027544802464416613
anxiolytic,97,0.027263733051514402
lipoxygenase inhibitor,96,0.026982663638612195
tryptophan hydroxylase inhibitor,91,0.02557731657410114
benzodiazepine receptor ligand,90,0.02529624716119893
HIV attachment inhibitor,89,0.025015177748296723
aromatase inhibitor,86,0.02417196950959009
glutamate receptor agonist,86,0.02417196950959009
"cyclooxygenase inhibitor, PPAR receptor agonist",84,0.02360983068378567
acetylcholine release enhancer,83,0.023328761270883458
GABA uptake inhibitor,80,0.022485553032176826
atherosclerosis formation inhibitor,80,0.022485553032176826
"FGFR inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor",78,0.021923414206372404
"GABA receptor antagonist, TP53 activator",77,0.021642344793470197
"hedgehog pathway inhibitor, smoothened receptor antagonist",72,0.020236997728959143
dopamine synthesis inhibitor,70,0.019674858903154725
cholinesterase inhibitor,65,0.01826951183864367
DNA damage inducer,62,0.01742630359993704
"NAD precursor, vitamin B",62,0.01742630359993704
toll-like receptor antagonist,61,0.01714523418703483
"FLT3 inhibitor, tyrosine kinase inhibitor",58,0.0163020259483282
"estrogen receptor antagonist, progesterone receptor agonist",56,0.015739887122523777
smoothened receptor antagonist,56,0.015739887122523777
vitamin B,56,0.015739887122523777
"estrogen receptor agonist, estrogenic hormone",48,0.013491331819306097
serotonin receptor partial agonist,48,0.013491331819306097
leukotriene synthesis inhibitor,48,0.013491331819306097
